field_id,farm_id,field_nm,stat_cd,field_use_cd,acres,country,entrpr_guid,crt_dt,upd_dt
111445,50507,River Bottom,A,PROD,244.6,Australia,94919181-7d34-4c7e-bc52-e85a3fa1b320,2021-06-22,
110066,50022,Sandy Knoll,A,PROD,77.5,Canada,91829909-fc51-4d27-b421-e9ae7167655a,2022-03-17,2022-11-02
111298,50467,Dryland South,A,PROD,101.5,Australia,7db4112f-c795-474a-8a1c-e3f688f4d95d,2017-08-14,2020-12-01
110192,50063,Dryland South,A,PROD,,Canada,8f236fa8-8d3f-4687-b0af-977e3fda57cc,2023-05-31,
111243,50450,Slough Field,A,PROD,206.1,United States,9ee9d6e7-e189-451f-8aa9-31e2e2ebccb7,2022-12-02,2026-02-07
111685,50593,Gravel Pit Field,I,PROD,202.5,Canada,9e2c8dbc-d2f6-4f7d-95b8-724ef73ed770,2014-12-30,2016-06-01
110671,50225,Creek Field,A,PROD,99.8,United States,622e5a4a-3562-44f3-84a4-f4844e35286d,2014-12-17,2026-05-04
110936,50315,South 40,A,PROD,52.9,United States,,2024-09-25,
110823,50280,Sandy Knoll,A,PROD,166.6,Canada,2327fa6d-7aba-4948-a0e6-9370c7e3dd63,2013-03-31,2026-05-09
110594,50199,Pivot 3,A,PROD,203.4,Canada,a9de831b-d4ab-406f-8687-4661106a1814,2023-04-08,2023-10-04
110205,50069,Rock Pile,A,PROD,295.5,United States,fe9b06c2-5489-4afc-b83c-adb2e0c9082c,2022-07-26,2023-01-19
111025,50346,Windmill Field,A,PROD,79.1,United States,05a21f95-c3e5-443f-a0de-368e3cd7d786,2023-10-22,
111703,50606,Flat 120,A,PROD,196.0,United States,9224233d-1349-4b0f-b9d2-3789dc776434,2012-02-09,2022-10-25
110810,50274,Back 40,A,PROD,200.9,United States,7b6a8ebd-7f72-4003-affe-14a353a682c6,2016-08-01,2022-03-14
110183,50061,Triangle,A,PROD,103.0,United States,a7f5456a-83b5-4076-a52a-399518339cbc,2023-05-07,
110221,50072,Corner Piece,A,PROD,308.1,United States,7a48cf42-b4f4-4b6e-84db-b5bf20118301,2017-07-05,2021-08-09
111389,50493,Windmill Field,A,PROD,17.8,Australia,41d2904d-5604-4229-9300-f2e2f6da672e,2016-09-16,
110166,50053,Long Strip,A,PROD,289.9,United States,de6fa728-de99-4515-8b49-954af4c3df92,2018-03-04,2024-10-13
110349,50116,South 40,A,PROD,139.6,Canada,92b53113-f126-4045-8214-336e361a8a11,2016-08-09,
110789,50267,Fence Line 60,A,PROD,75.6,United States,ed4dd856-ad97-45de-b900-df3d252879da,2023-10-21,
110683,50228,Creek Field,A,PROD,203.6,United States,2ebf174e-fbb8-4ae2-bc4d-02340b5ed5ec,2011-04-20,
110088,50031,Fence Line 60,A,PROD,319.8,Canada,a671fa54-62be-42e6-beb5-adca5af4eee1,2020-01-29,2021-11-24
110199,50066,Old Orchard,A,PROD,218.7,United States,7eba3811-76fc-4560-a354-fc6fa1e4d5fd,2021-09-20,2022-10-22
111695,50600,East Quarter,A,PROD,,Canada,2d0364de-c5f4-4c49-a183-f37f23a4410f,2018-03-18,
110555,50184,South 40,A,PROD,169.0,United States,7c59158a-9f9a-49e3-bc27-9275f0fce641,2011-03-01,2023-11-22
111349,50483,Back 40,A,PROD,205.3,Australia,55fd8a5e-9ebc-4700-ac5e-1704e2d602d5,2011-08-07,2026-05-03
111610,50555,Flat 120,P,PROD,184.6,United States,374a557b-f185-4ffe-b44e-d3cb33b519a3,2019-10-12,
111455,50511,Big,A,PROD,51.0,Australia,7d44c1bf-189a-4489-87ef-836f28921fa4,2017-09-06,2021-08-08
110755,50257,Old Orchard,A,PROD,137.6,United States,a07c3291-9a04-4233-a770-f0df04a1b60e,2017-02-28,
111111,50375,Pivot 2,A,PROD,233.5,United States,2b7ed0a6-5fb6-46c9-b21b-639cf6f74a36,2024-12-21,2026-04-03
111060,50356,River Bottom,A,PROD,263.7,Canada,76c31f41-71c1-49b5-92ef-f08ca1fd4fe8,2016-11-11,2020-12-09
111241,50449,Home Field,A,PROD,28.7,United States,0209189d-8dff-49d4-b72f-b04839401032,2024-06-02,2024-12-25
110558,50187,Fence Line 60,A,PROD,247.4,Canada,eb6292da-4f03-40c5-8d30-45895fcd6db8,2019-04-09,2025-07-13
110041,50013,North 80,A,PROD,303.7,United States,7fe455cb-eefa-4ccc-9ed8-873ac3a83de9,2011-07-05,
110414,50139,Dryland North,A,PROD,164.6,Canada,93e923d5-5fd8-43a5-a0bd-fcb7bebb2193,2012-07-08,
110341,50112,River Bottom,A,PROD,94.1,Canada,b65eaf93-637e-491e-ba33-98c46a845dc4,2019-09-27,2020-08-29
111237,50448,Fence Line 60,A,PROD,72.7,United States,01560aeb-8cac-4c8e-8e06-e1922670a9ea,2021-01-11,2026-01-22
110367,50124,East Quarter,A,PROD,129.5,United States,2822869a-e4e6-45e4-81cd-8e3e9fc7ec37,2016-10-06,2018-12-05
111251,50453,Long Strip,A,PROD,95.4,United States,10fc8ea8-2b7a-4cd5-b714-c95a0b7cbc12,2018-04-22,
110152,50049,Slough Field,A,PROD,,United States,70ee0bb0-27b4-47cf-a0ff-fc9427279231,2015-12-27,2020-01-08
111139,50407,Highway Field,P,PROD,267.9,United States,da7f0d8d-c3cd-4c3b-97e6-4c0adbd1a304,2013-04-26,2015-02-17
111067,50360,South 40,A,PROD,274.3,United States,b8248089-4d54-4ad9-ba0b-dda23da18f8a,2024-09-27,
110306,50102,Sandy Knoll,A,PROD,122.1,United States,8422b8a2-12c8-4b8f-b6fe-689a87ae90d1,2021-06-01,
110043,50013,Highway Field,A,PROD,160.6,United States,efff1756-6c72-4922-afd9-d33de4ea7a62,2024-02-12,2025-08-21
111407,50498,Dryland South,A,PROD,196.9,Australia,55f58a41-3d32-413d-bb9d-db0045d23fc4,2016-02-14,2017-11-23
111541,50535,Trial Block 18 Field,A,TRIAL,14.3,United States,71d12da6-45c3-440d-8125-9319d72e06ab,2011-04-30,2017-04-22
111300,50468,Rock Pile,A,PROD,144.1,Australia,be9df74f-a9cb-4c02-876f-9e534f6b08a9,2017-04-04,
110547,50183,Flat 120,A,PROD,243.7,United States,b92d742d-817f-45ba-a2e4-dc79f73aac46,2022-03-15,2025-06-26
110977,50329,Rock Pile,A,PROD,304.4,United States,16b281fb-75e9-4ebc-9015-d69fe414c843,2011-08-20,2024-06-03
110403,50135,Flat 120,A,PROD,75.1,United States,b2bd0eb9-eba6-4c30-b170-39d7da647500,2014-08-22,
110187,50060,Slough Field,A,PROD,162.6,United States,be6d13ad-f39c-4c45-918e-09b401c05b8e,2021-05-15,2021-09-24
110610,50205,Flat 120,A,PROD,41.3,United States,5a941174-e19b-4860-81f6-876a383419a8,2017-01-26,2024-01-25
110223,50074,Pivot 3,A,PROD,275.3,United States,69581992-5419-40b0-aaa1-96d37717075d,2012-04-21,
110486,50160,Old Orchard,A,PROD,183.1,United States,1617119a-8d40-4420-a8d6-7cd7e4384c04,2022-11-29,
111503,50524,Schoolhouse Field,A,PROD,100.3,Australia,43808ff4-36ab-468f-9a05-88374693e192,2014-06-01,
110905,50306,Old Orchard,A,PROD,,United States,8295fffa-8098-4494-aac9-bc9240d52a95,2020-01-09,2021-08-22
111337,50478,Flat 120,A,PROD,166.3,Australia,6ffd26f7-eaad-4fee-a9e2-ac9dec80ff46,2021-01-24,2024-01-11
110701,50237,Big Field,A,PROD,267.9,United States,8b850ac2-633d-4bb0-867b-6bcc57780adf,2014-10-26,2015-09-03
110877,50297,Long Strip,A,PROD,,United States,,2018-02-03,
111098,50370,Gravel Pit Field,A,PROD,68.0,United States,e698a552-43fe-40a6-8ed2-21fcf7362873,2023-06-27,2023-10-01
111280,50462,East Quarter,A,PROD,262.4,United States,5515fda9-2ad8-4dd0-aa1b-1e5dd727a26f,2020-04-06,2025-12-24
111143,50421,Creek Field,P,PROD,275.0,United States,c5b56f82-9b1f-4235-8dd0-45ff36692e6e,2011-09-05,
111269,50458,Windmill Field,A,PROD,55.8,United States,73c562b3-4570-433a-8e84-ecc2cba243e2,2018-01-23,
111361,50486,Fence Line 60,A,PROD,,Australia,6c8a8548-73e1-477c-92de-af4bf852ba9a,2016-06-30,2018-05-05
110613,50206,River Bottom,A,PROD,161.6,United States,dee6c657-80c6-43fe-a78d-17a8be670050,2012-10-31,2019-02-21
111080,50364,Long Strip,A,PROD,230.8,United States,31e1b982-6b8e-4d5f-a99f-da5ae6e20713,2018-02-20,
110964,50327,East Quarter,A,PROD,285.4,United States,f28805c3-a23f-4cbe-9b54-b3f0ccc4f9ef,2020-10-14,2021-05-06
110260,50086,Triangle,A,PROD,28.2,Canada,7d62cc69-3efc-45c5-95ef-ad714c390d99,2017-11-27,2022-04-16
111077,50365,Creek Field,A,PROD,120.1,United States,7fabdf0a-f19c-4e49-80b8-40536502271b,2018-11-21,
111732,50616,Home Field,A,PROD,150.5,United States,0d48901f-0e36-4c23-bd7b-d7a3aeeeafd7,2014-07-28,2023-08-18
110981,50329,Fence Line 60,A,PROD,229.6,United States,b1c9d50c-03ba-4561-b0f7-fb24a86f886f,2017-06-14,
110803,50271,Dryland North,A,PROD,295.3,United States,d97ffca6-175b-4166-b010-ac2fa26da6e0,2018-08-05,2024-10-10
110256,50083,Pivot 1,A,PROD,,Canada,0f388ce1-fe16-4206-9169-0aaaa4b29fad,2014-05-29,2017-06-19
110316,50105,Rock Pile,A,PROD,102.6,United States,e010f308-a029-4304-a1b1-c169a3d0dc88,2017-03-25,2026-04-26
110854,50290,Pivot 3,A,PROD,240.7,United States,aae92a2c-4e4e-4d17-84ce-1137d67ede71,2019-12-19,2022-12-24
111007,50342,Slough Field,A,PROD,27.7,Canada,8346b57c-7b85-47c0-94f2-f9288281cafa,2012-10-20,2025-07-17
110709,50240,Flat 120,A,PROD,258.2,United States,c6645bd9-6aa7-4409-a6f1-bfa67b2771a1,2015-02-13,2024-06-03
110816,50276,Back 40,A,PROD,54.9,United States,ba1880fb-fc96-4b5f-850e-08ca034c4d85,2014-11-05,2016-02-14
110917,50309,Dryland South,A,PROD,81.1,Canada,df733eb1-aea7-4e9c-aea6-9939f54d8d01,2014-11-08,2015-11-12
111311,50472,Windmill Field,A,PROD,20.0,Australia,b3fe827c-4542-4955-8886-08f313fa9b97,2013-03-06,2014-03-22
110518,50173,Highway Field,A,PROD,129.7,United States,5fc2e231-83b6-40b0-9db1-c3f1a3c31ce5,2017-02-23,2019-10-11
110509,50169,Corner Piece,A,PROD,150.7,United States,31cd2f60-7659-4ea9-b386-925df92f8126,2014-10-03,
110201,50065,Gravel Pit,A,PROD,102.6,United States,a1a8043e-f0e1-4cb0-8d36-50b569ef2a95,2016-08-06,2020-01-19
111226,50446,Corner Piece,A,PROD,174.5,United States,464ebb2f-348e-42a4-9b22-dde58290b9be,2020-06-30,2026-01-21
111063,50358,Rock Pile,A,PROD,104.8,United States,,2017-08-07,2017-08-28
111577,50544,Trial Plot 4,A,TRIAL,33.1,Canada,5a51c208-f14e-4387-8871-f3a21a3fe4c4,2012-05-20,2015-01-21
111477,50517,Pivot 1,A,PROD,45.5,Australia,4e404f79-80ff-46e7-976d-13e8cc19c4ba,2018-09-26,2018-11-17
110970,50326,North 80,A,PROD,114.4,United States,15463868-3c0d-4f85-9870-9a0eb0f4c042,2021-07-10,2024-01-02
111061,50358,Slough Field,A,PROD,157.9,United States,112c2a8b-fdb2-4c26-8567-5157be751c6d,2014-08-31,2019-03-03
111470,50516,Creek Field,A,PROD,237.5,Australia,a515200f-3699-4406-be49-0901b9281a43,2024-05-30,
111343,50481,Dryland North,A,PROD,191.5,Australia,d8e5977a-ec3b-43b1-83f4-8e2c35882ccf,2016-10-31,2018-09-27
110124,50040,South 40,A,PROD,,United States,61ede600-f4b7-40b5-96e6-e650c09f5a8d,2016-02-22,2022-05-08
110440,50147,Bench Field,A,PROD,184.1,United States,4361b9a6-7b39-4971-b4ad-a616511faf66,2012-01-06,
111466,50514,Old Orchard,A,PROD,28.4,Australia,50a33f31-1da4-46e4-bceb-ac5039d9bc2e,2023-01-24,2023-09-15
110497,50166,Old Orchard,A,PROD,55.8,Canada,6268f08f-a17b-4ae4-be20-2f2a30d28f6d,2012-10-24,2019-02-11
111291,50465,Schoolhouse Field,A,PROD,292.3,United States,f1a28205-ed16-4195-9795-59373044c258,2014-06-14,
111075,50363,Sandy Knoll,A,PROD,22.0,United States,5b8d3477-14a4-4514-99dd-4950eb153b17,2016-04-14,2016-12-28
110766,50258,Dryland North,A,PROD,31.4,Canada,0f730f2c-f7a6-4744-b0b4-f993a015cac5,2019-05-07,2021-12-08
110325,50109,Sandy Knoll,A,PROD,282.9,Canada,d3b6e121-da99-4f70-8d24-2bc50a950b84,2014-07-01,
110597,50201,South 40,A,PROD,131.5,Canada,54a6bc6e-fa9b-46a2-b266-0f8d06cd23ed,2015-09-25,2025-05-09
110248,50081,Triangle,A,PROD,237.2,United States,5e159700-167a-4489-9eb2-9a23dee39959,2014-01-23,2020-11-07
110662,50222,River Bottom,A,PROD,120.6,United States,ec038876-108f-4522-a69e-183f40da193b,2011-05-17,2026-06-22
110845,50288,Corner Piece,A,PROD,93.4,Canada,36bbdacb-6a1e-430d-b478-4555f9cae559,2013-01-22,
111284,50463,Triangle,A,PROD,19.8,Canada,6761570b-16d0-4d60-87cf-45c5168d4dd7,2012-08-30,2024-01-13
110315,50105,Dryland South,A,PROD,241.4,United States,32d103d4-d182-41d7-94f7-8065142724e4,2019-10-11,2021-06-24
110273,50091,Schoolhouse Field,A,PROD,183.4,United States,c2a13e48-cb22-40bb-82a0-53397c591e62,2019-08-31,2026-04-25
111092,50369,Old Orchard,A,PROD,55.6,Canada,65055dca-e72a-4541-af18-212d57e41a94,2019-02-17,2024-08-07
111298,50467,Dryland South,A,PROD,105.2,Australia,7db4112f-c795-474a-8a1c-e3f688f4d95d,2017-08-14,2022-01-25
110103,50034,Corner Piece,A,PROD,47.7,United States,b5b30604-0845-448c-80ad-6e263c542b4e,2011-10-04,2020-05-30
111429,50505,Windmill Field,A,PROD,149.0,Australia,a09e708a-6211-4900-a105-8a2a3dea82e4,2022-05-04,
110574,50192,Highway Field,A,PROD,13.8,United States,bcc0504f-4efa-4954-ad15-f4c5ab148a1a,2015-08-24,2025-10-21
111145,50422,Old Orchard,A,PROD,263.4,United States,a66bd65a-d4ca-4866-8e60-f8d85068c3fe,2022-04-25,2023-07-12
110046,50016,West 160,A,PROD,58.3,United States,ebd4a2c2-b529-47ec-8395-2147050981b3,2020-06-06,2021-04-18
110471,50156,Creek Field,A,PROD,287.1,United States,08258955-df85-4d4e-9f5d-15eb2ef43f01,2024-07-23,2026-01-26
110637,50214,West 160,A,PROD,195.0,United States,a07ae287-34f6-47ba-a2f0-036369d2a3dc,2016-09-20,2023-12-18
110705,50236,East Quarter,A,PROD,163.6,United States,f5eb1cb9-b35a-4fdc-a643-00e91e713cfe,2013-09-20,2024-05-01
110676,50227,Sandy Knoll,A,PROD,131.7,Canada,19ff6b5a-b7e2-4120-af8b-07abd3626f67,2013-12-08,2020-07-06
111588,50547,Trial Block 12,A,TRIAL,167.0,United States,7082db58-92f5-4c33-a60a-45a34a68f014,2015-07-30,
111334,50478,Corner Piece,A,PROD,110.0,Australia,eb07b576-93d4-4a42-bede-f33fffe99fea,2016-07-30,
110625,50210,Windmill Field,A,PROD,281.7,United States,3c533b73-1d46-432b-b37d-800ab2baa266,2023-03-11,2023-07-16
110131,50043,Creek Field,A,PROD,63.8,United States,e7b55f64-bbe3-4710-a193-3ae4169ba2a8,2024-08-26,2025-10-11
110457,50151,East Quarter,A,PROD,260.7,United States,9edd14d3-057f-4604-8ca3-9d528de4110f,2017-08-14,2020-01-07
111178,50432,Creek Field,A,PROD,,United States,99edc056-4448-4e8c-9728-3ba6512f29d9,2018-02-07,2020-08-31
111185,50433,North 80,A,PROD,162.1,Canada,22597deb-da07-4e62-912b-0a3ce1008627,2011-02-14,2013-10-24
111392,50495,Fence Line 60,A,PROD,,Australia,cf389bf8-8b5a-4ed8-b162-d013e8b3161e,2018-11-20,2021-10-08
111262,50456,Creek Field,A,PROD,289.4,United States,ef34e85c-7fcc-45fa-af83-7f28f8a753bd,2024-06-28,
111252,50453,Creek Field,A,PROD,246.6,United States,41944142-0c14-4f9a-9d43-fce05a41a800,2013-11-24,
110895,50303,Gravel Pit Field,A,PROD,289.1,United States,c200e538-c78e-4f10-8c5e-599816b204ca,2016-03-12,2025-12-25
110156,50052,Rock Pile,A,PROD,265.1,Canada,17fd8685-8968-4f8a-b2f1-b607b8d8b6a2,2012-03-15,2020-12-02
110165,50054,Home Field,A,PROD,253.5,United States,fb9c31b3-af49-4506-8892-c5b347a49b23,2015-12-16,2019-07-08
110546,50182,Old Orchard,A,PROD,215.0,United States,bba37547-2d80-4ead-86d1-6d61cb3bc191,2016-09-09,2024-06-29
111723,50613,Back 40,A,PROD,301.0,United States,00000000-0000-0000-0000-000000000000,2023-07-04,
110902,50305,Dryland South,A,PROD,22.1,United States,514574e2-d29c-437c-b631-322f9b9326c5,2020-03-06,2021-03-22
110943,50317,Bench Field,A,PROD,40.8,United States,,2018-10-17,2022-09-25
110304,50100,Back 40,A,PROD,,United States,6e5838ca-85fd-4152-b952-cf6f371783bb,2021-12-14,2025-09-22
110462,50155,Fence Line 60,A,PROD,162.1,Canada,bde1bd8e-dc77-4e06-aedc-579ed22c1b51,2019-10-07,2021-12-03
110396,50132,Fence Line 60,A,PROD,87.0,United States,1cab93bf-8ce5-4257-8436-b0b435fd40ef,2017-05-24,
110051,50015,Schoolhouse Field,A,PROD,285.7,United States,983587f7-f7bd-4016-8597-09bf248296fc,2013-09-04,
110048,50016,Fence Line 60,A,PROD,87.5,United States,f3f539b7-e17c-4a40-8c7f-e3cc128b452e,2017-01-14,2024-11-26
111550,50537,Trial Block 1,A,TRIAL,271.8,United States,f90f0be7-cfa1-4495-8512-59b9e2d93966,2016-02-05,2022-06-01
111444,50508,East Quarter,A,PROD,104.0,Australia,ef9f4236-5acd-42c1-a6e8-c651ce691cab,2013-11-03,2022-09-04
111228,50446,South 40,A,PROD,200.9,United States,eae8e5b7-eb27-4b04-bb0d-a2e1f568cc14,2020-09-09,2023-08-29
110189,50064,Sandy Knoll,A,PROD,141.8,Canada,c9c3e4f4-6cb6-4051-82cc-6d03caf61869,2019-05-23,2019-09-19
110302,50101,Triangle,A,PROD,66.7,United States,6f050000-dccc-4177-9a46-51ee35439a8d,2012-12-20,
110634,50213,Long Strip,A,PROD,,United States,7820ee59-7aa4-426f-a09e-e0dc54e4b037,2020-07-23,2022-05-20
110960,50324,Pivot 1,A,PROD,263.9,Canada,,2024-08-06,
110533,50178,Schoolhouse Field,A,PROD,242.7,Canada,f31418b1-6135-4791-9c3d-773245364a32,2023-08-30,
110804,50272,Windmill Field,A,PROD,13.8,United States,eac3d8cf-48f0-4777-adc1-b78e549626c9,2012-03-31,2020-12-21
111523,50530,Trial Strip 25,A,TRIAL,254.0,United States,186e6fd9-4d21-4a05-89e7-1ff7ff798bfc,2016-05-28,2022-04-12
111500,50524,North 80,A,PROD,170.5,Australia,78b7906c-babd-4963-9a7f-3b5597cb92f8,2017-07-12,2025-08-04
110269,50087,Highway Field,A,PROD,73.4,Canada,e6b320f3-1064-418a-a8e2-9747efb833a4,2024-01-28,
110989,50334,Dryland North,A,PROD,235.5,Canada,31935db8-7014-483c-9c3d-d6c54a0aae3e,2014-04-07,2023-08-15
110611,50205,Triangle,A,PROD,109.2,United States,439d23d2-f9f0-4974-97f8-258d8a5bf5a5,2015-01-11,2022-07-08
110087,50028,Schoolhouse Field,A,PROD,146.8,United States,e3096b9d-6837-4717-9423-33f9025caaed,2022-05-03,2026-04-14
111567,50541,Trial Strip 17,A,TRIAL,133.2,United States,747abed7-db6a-4649-8e3f-e69e8450a5a1,2021-11-23,2024-04-27
111391,50494,Pivot 2,A,PROD,83.3,Australia,84333202-a828-4309-8b36-c3d69eaca0eb,2020-07-17,2025-11-19
111173,50430,Corner Piece,A,PROD,184.6,United States,9d163c62-fa5a-46c6-a617-beac9b180fbd,2024-11-08,2025-02-15
111343,50481,Dryland North,A,PROD,192.4,Australia,d8e5977a-ec3b-43b1-83f4-8e2c35882ccf,2016-10-31,2017-09-21
111172,50430,Pivot 3,A,PROD,320.0,United States,79992709-2bb3-49fe-a0f7-26df47055e7e,2019-08-20,2020-12-02
111100,50372,Pivot 2,A,PROD,,United States,4d420eb7-fbce-46bc-83c9-c9180b518147,2024-10-18,2026-03-06
110796,50270,North 80,A,PROD,145.3,Canada,d00d9511-beef-403b-9d2b-b7458ed029fe,2011-12-11,2022-11-16
111102,50372,Flat 120,A,PROD,251.2,United States,2893f978-1244-4159-b5f9-7622140e806d,2017-07-09,2021-04-02
110958,50323,Slough Field,A,PROD,14.8,Canada,d153bb78-934f-4327-8086-40bb28963bfc,2020-09-06,2023-02-07
110010,50003,Big Field,A,PROD,265.6,United States,ca2ea855-0e4a-4ed3-8be4-dd305d65f0cb,2022-11-22,2024-02-17
111513,50528,Trial Plot 7,A,TRIAL,283.7,United States,bcff8695-c27d-4d6f-98cf-ef8ad7713bfe,2020-01-27,
111655,50581,Windmill Field,P,PROD,271.6,United States,0ce59b16-e4ac-4147-b158-dc7612047136,2018-07-16,2020-09-02
111493,50522,Gravel Pit Field,A,PROD,159.4,Australia,27dd0020-98bf-4b81-bca0-35a3aaff54cf,2022-11-07,
110648,50217,Flat 120,A,PROD,132.2,Canada,f492fb3c-8d72-45b0-a929-22190d7b4b88,2023-05-23,2025-03-17
110095,50032,Big Field,A,PROD,88.2,United States,3a4dac67-f6e3-4861-9692-dee01db0b08d,2021-01-20,2021-07-13
111238,50449,Dryland North,A,PROD,,United States,b2c305c6-0277-4e7e-b6f6-c91fe54c8786,2019-06-07,2023-01-13
110526,50176,Pivot 3,A,PROD,,United States,2ddfa1f8-1c31-4496-9cc2-8cd6489a326f,2012-06-15,2013-02-18
111150,50423,Pivot 1,A,PROD,96.6,United States,513a618f-8537-4eb4-93bd-25e42b908e1b,2020-03-27,2024-09-30
110303,50101,Fence Line 60,A,PROD,267.1,United States,407a054f-fe03-4a4a-964a-98a36ad1ce99,2012-11-18,2026-06-29
111452,50510,Old Orchard,A,PROD,209.3,Australia,d514174c-d990-4fd2-94be-7b9b10c0ddec,2019-12-26,
110946,50320,Home Field,A,PROD,262.7,United States,73b47d27-3058-4dc0-9ceb-03a6dcaee0f6,2020-03-14,2022-02-01
110334,50110,Schoolhouse Field,A,PROD,,Canada,749fa7fe-986e-460c-b92c-bb28f1d6d844,2012-08-15,
110270,50091,Pivot 1,A,PROD,11.9,United States,bf10ae32-90bf-4ab3-a383-512ed4e22450,2012-08-09,2019-11-06
110560,50189,Corner Piece,A,PROD,69.4,Canada,b568413c-6507-4635-b19b-0513ebdca521,2024-05-27,
110901,50305,East Quarter,A,PROD,,United States,fbb742dc-2610-49cf-a333-5a3c96d0e4cb,2013-02-05,
111307,50470,Long Strip,A,PROD,135.2,Australia,d600dc73-2bbf-4007-b6e4-2fce77fddc8e,2014-02-17,2025-03-24
110036,50011,Pivot 1,A,PROD,84.8,United States,b2f9dfed-a0f6-473b-a289-7c59336cef7c,2015-12-15,
110935,50316,Schoolhouse Field,A,PROD,64.2,United States,c05c97a7-861a-4771-817e-3e56b48afe60,2023-07-22,
111736,50618,East Quarter,A,PROD,29.0,United States,3c2f0a6f-dedf-420d-8501-73f16dc7581e,2012-12-04,2015-08-04
110162,50053,Old Orchard,A,PROD,292.3,United States,5b9db63c-81cd-453c-b4d7-6b1ba96d7c9c,2012-10-08,2025-02-23
110178,50059,Windmill Field,A,PROD,83.3,United States,f2b1565f-b89d-4f54-83c6-dcf844a566b4,2017-11-16,2020-03-26
111323,50474,Big Field,A,PROD,20.3,Australia,91ed4c61-1f94-4c7a-814e-b37e5aff0207,2018-09-19,2021-04-26
110066,50022,Sandy Knoll,A,PROD,79.6,Canada,91829909-fc51-4d27-b421-e9ae7167655a,2022-03-17,2023-05-30
111104,50373,North 80,A,PROD,109.7,United States,8b583603-83c1-43a5-9571-4deb9f9c2699,2019-09-07,
111221,50444,Triangle,A,PROD,25.5,United States,b0baf9d8-28d8-4933-9cba-823ae936af2e,2015-02-19,
111538,50534,Trial Block 11,A,TRIAL,236.5,United States,f497f9e0-1759-4019-9917-f079728118b6,2021-11-02,2025-06-08
111575,50544,Trial Strip 7,A,TRIAL,173.2,Canada,390b143b-7bb0-4529-b46c-b29428deb5e0,2022-02-22,2023-05-01
110511,50171,River Bottom,A,PROD,159.9,Canada,05fba3c3-a2b0-4930-91a8-ef92bb18df80,2019-10-15,
110917,50309,Dryland South,A,PROD,82.0,Canada,df733eb1-aea7-4e9c-aea6-9939f54d8d01,2014-11-08,2021-08-28
111273,50460,West 160,A,PROD,,Canada,373bbbab-fdf6-4004-a65f-c089e26d6db2,2020-05-30,2024-12-19
111485,50520,Long Strip,A,PROD,119.1,Australia,5d254fb6-8d52-45e8-bc40-4146b682c23b,2024-02-02,2024-08-08
110669,50224,Home Field,A,PROD,87.0,United States,d6b092c1-e40f-43c3-8b58-cf8c02deb519,2022-10-20,2025-01-11
110911,50307,South 40,A,PROD,170.5,United States,dc0355cd-8404-4842-b945-dd8696b862e7,2014-04-30,
110481,50161,Creek Field,A,PROD,259.7,United States,9e939f1d-a74e-4f60-9d82-3eae811f0492,2022-12-13,2024-07-26
110655,50221,North 80,A,PROD,131.2,United States,87c10eb4-54b8-4a53-bd56-bbdd08fcf7fa,2012-05-04,2024-06-21
110890,50302,Rock Pile,A,PROD,292.1,United States,ebdf4be6-03e6-4be5-bb6f-6c71994c3cb8,2011-09-12,
110993,50334,Sandy Knoll,A,PROD,98.3,Canada,94d7ad80-c067-4115-8c66-a35d26aa929d,2021-09-14,
111239,50449,Long Strip,A,PROD,153.0,United States,085b54b0-33c9-4dc1-9121-fa508ef2d317,2012-09-17,2014-09-15
110321,50106,Slough Field,A,PROD,171.0,United States,4e2a7124-8458-431f-b7f6-cec275f16ff4,2024-10-21,2026-05-28
111643,50574,Fence Line 60,P,PROD,124.5,United States,69cda732-70b7-4ff2-bd84-e89ad9d8857c,2018-09-15,2019-12-24
110112,50038,Back 40,A,PROD,313.1,Canada,130b3d26-59f3-40e7-b4fe-009a175d066e,2023-08-16,2023-10-02
110489,50164,Rock Pile,A,PROD,147.0,United States,a77d6265-141b-4452-b531-4566a3250e52,2016-09-28,2019-02-25
110837,50284,Long Strip,A,PROD,,United States,925d371f-6c82-436e-9cc9-31159554e6bd,2023-11-19,
110628,50212,Long Strip,A,PROD,216.2,United States,5e8ec012-ebbe-4ff9-a6db-cf340b39fecd,2014-12-18,2017-12-14
110681,50228,Bench Field,A,PROD,131.2,United States,5f218780-f668-48e5-b45c-716604534dd4,2019-08-25,2020-10-27
110168,50056,Home Field,A,PROD,292.6,United States,c314e0e6-f322-471f-b01a-f18b2b8eaaca,2011-04-05,2015-12-15
110958,50323,Slough Field,A,PROD,17.1,Canada,d153bb78-934f-4327-8086-40bb28963bfc,2020-09-06,2023-06-20
111600,50550,Trial Block 18,A,TRIAL,124.3,Canada,a4780025-376c-4320-8b09-dc1df583a804,2023-12-29,2026-06-30
111106,50374,Pivot 2,A,PROD,,United States,,2024-01-31,
111222,50445,Windmill Field,A,PROD,162.6,United States,b4d26506-776f-47aa-a89a-e9213fddd3d9,2012-04-03,2023-12-11
110673,50226,Big Field,A,PROD,57.8,United States,1aad084b-d2b9-4d90-9748-4fcbcdd40e46,2022-03-12,
110478,50159,Corner Piece,A,PROD,170.0,United States,19f16346-ac5b-4949-9827-779e7be50d39,2019-07-19,
110807,50274,Pivot 3,A,PROD,123.6,United States,292a71c0-9d9c-4bce-8d23-11b3a2846dc9,2019-02-02,2021-12-10
